Хөтөлбөрийн_дугаар,Хөтөлбөрийн_индекс,Хөтөлбөрийн_монгол_нэр,Хөтөлбөрийн_англи_нэр,Академик_түвшин,Харьяалах_нэгжийн_дугаар,Харьяалах_нэгжийн_нэр,Батлагдсан_он
1f4b3b1cd89bca0a21a16153d9e0af1e,D 041401,Маркетинг,Marketing,Бакалавр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
f94119ae6c3d40749b81ddf23e509457,,Маркетинг,Marketing,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
b9d8c7d2ad65831625f03b5b8ad0eb03,E 04140101,Маркетинг,Marketing,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
eee70ba842cc079162e14265cae7c880,E 04140101,Маркетинг,Marketing,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
06494c159f47395b2cb531f928e7e99f,E 04130201,Менежмент,Management,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
8e77be4584ec2dc6a12158ecb6818001,D 041101,Нягтлан бодох бүртгэл,Accounting,Бакалавр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2014
4212e34ccaabe16d60bbec89645e15fb,D 041101  ,Нягтлан бодох бүртгэл,Accounting,Бакалавр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2023
48a13136ebad983ce1e817b266b912b4,D 041101,Нягтлан бодох бүртгэл,Accounting,Бакалавр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
d6017c3034215961921149662f57f08e,,Нягтлан бодох бүртгэл,Accounting,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
cf4f5c4dec893c8e7f43985fe293766f,E 04110101,Нягтлан бодох бүртгэл,Accounting,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
773c3973291b1f686f6ad5f19925f1c3,E 04110101,Нягтлан бодох бүртгэл,Accounting,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2014
188b1a9c032b69f7e2e0d6da3a643c7d,E 04160101,Худалдаа,Commerce,Магистр,671dee26f3e66a06a43ca8f9adef35ba,Нягтлан бодох бүртгэлийн тэнхим,2015
f75b7ad99ffef830d019742a47ec02de,D 041203,Банк,Banking,Бакалавр,1a7cb5973052155513655e24e84dd1d0,"Санхүү, эдийн засгийн тэнхим",2017
ad97964e57123134ab3bda4fbc680150,D 041201,Санхүү,Finance,Бакалавр,1a7cb5973052155513655e24e84dd1d0,"Санхүү, эдийн засгийн тэнхим",2017
71f3c80e7f3eb167349c1ebde296525f,D 041201,Санхүү,Finance,Бакалавр,1a7cb5973052155513655e24e84dd1d0,"Санхүү, эдийн засгийн тэнхим",2017
2eb3e596146a910b60e65710689b8b48,E04120101,Санхүү,Finance ,Магистр,1a7cb5973052155513655e24e84dd1d0,"Санхүү, эдийн засгийн тэнхим",2017
11d3dede689f1552aa8fd0155ddfa738,E 04120101,Санхүү,Finance,Магистр,1a7cb5973052155513655e24e84dd1d0,"Санхүү, эдийн засгийн тэнхим",2017
fd825b69a5aacbc7d316c158af37f67d,-         ,ИТС-ийн иргэнд зориулсан сургалт,program,Бакалавр,ccffc22e69216b549ccca57692d12f2e,"Инженер, технологийн сургууль",2016
8422d13ff3a4eb22e0c7a6456e70eda4,D 078804  ,Био-инженерчлэл,Bio-engineering,Бакалавр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
5a7f53b7f3d85ad00fca6369a7f72da4,F 078804  ,Био-инженерчлэл,Bio-engineering,Доктор,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
ab769e0a8d8a25d7fe1be8e3996cccaa,E 078804  ,Био-инженерчлэл,Bio-engineering,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
8a6abd1c373c0e10221c0e0f31f8f068,D 072201  ,"Материал судлал, инженерчлэл",Material science and engineering,Бакалавр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
7ce773b6a387b469a33b4f74007fca32,E 072201  ,"Материал судлал, инженерчлэл",Material science and engineering,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
5d454c8c6f241fe316441ca3e0c0e26f,D 078801  ,"Нано шинжлэх ухаан, инженерчлэл",Nano science and engineering,Бакалавр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2015
1e5b18f3a9a98a6efe07084267690d47,F 078801  ,"Нано шинжлэх ухаан, инженерчлэл",Nano science and engineering,Доктор,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
67e15a6b01f67378de517af341779add,E 078801  ,"Нано шинжлэх ухаан, инженерчлэл",Nano science and engineering,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
476ec634b763eb6f2a947b58c6fa102c,D 071103  ,Химийн боловсруулалтын технологи,Chemical process technology,Бакалавр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2021
284f7cac79caa88f7cd8fc8a4c2cd6f7,F 071103,Химийн боловсруулалтын технологи,Chemical process technology,Доктор,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2021
ad781a274da7f649db6d4c4f265e6727,E 071103,Химийн боловсруулалтын технологи,Chemical process technology,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2021
d059d370cee7d9efb6bd21a42d9fa738,D 071101,Химийн инженерчлэл,Chemical engineering,Бакалавр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2015
1a96f20d3e4018a7b2cf426270389fa7,E 071101  ,Химийн инженерчлэл,Chemical engineering,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
8956c072519e2a79ef0699470dc0286d,D 071312  ,Цөмийн инженерчлэл,Nuclear engineering,Бакалавр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
6643a5e52895c304006db70ea252fba3,E 071312  ,Цөмийн инженерчлэл,Nuclear engineering,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
4986c1833522566a4e63c3ae17b1713c,F 071313  ,Цөмийн технологи,Nuclear technology,Доктор,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
c70e26d4a96b99c50918b52aaebb838c,E 071313  ,Цөмийн технологи,Nuclear technology,Магистр,efa114a58a1e11fbe5644b2268d2b0d5,"Хими, биологийн инженерчлэлийн тэнхим",2023
a94bab4d800388b8fed0bc605df5f372,E 07120101,Байгаль орчныг хамгаалах технологи,Environmental protection technology,Магистр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2015
209fd9bc2e529c057ee8ac35921517ed,F 082103  ,Ой судлал,Forestry,Доктор,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
4ed4d9ed6ed0723bf4afad59a5d777a2,D 082101,Ойн аж ахуй,Forestry,Бакалавр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2015
bba80ea632eb091d721bc81687906a0f,D 082101  ,Ойн аж ахуй,Forestry,Бакалавр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
bc099e0da6762e47d54cb7273b0a59de,E 082101  ,Ойн аж ахуй,Forestry,Магистр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
e95f8a700c24b8988959405697fc026a,E 082101  ,Ойн аж ахуй,Forestry,Магистр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
052f5ea2564921696f2f1a2ee3ec3040,D 071301,Сэргээгдэх эрчим хүч,Renewable energy engineering,Бакалавр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2015
c5d35a6b233f0af768059947168a3623,E 071301  ,Сэргээгдэх эрчим хүч,Renewable energy engineering,Магистр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
4d0d727164340657ea3e1ba814767ff0,D 052102,Хүрээлэн буй орчин судлал,Environmental science,Бакалавр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2015
194700b6d1afe7f961c3e64182507111,F 052102  ,Хүрээлэн буй орчин судлал,Environmental science,Доктор,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
f69e75fe7cb81ed9f911734cf3e17dbb,E 052102  ,Хүрээлэн буй орчин судлал,Environmental science,Магистр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
6faf3e28e69e7e7a85ce11d08da5d4f1,D 071201  ,Хүрээлэн буй орчны инженерчлэл,Environmental engineering,Бакалавр,ccc82f3202d8df779a51fb074f238d3e,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",2023
3a4bdd9c5598f1197ccaa9b190573de6,-         ,МТЭС-ийн иргэнд зориулсан сургалт,program,Бакалавр,96b1402f186af59414e2c686d8672908,"Мэдээллийн технологи, электроникийн сургууль",2016
e39de0bc5261080b973f07ab4d1576e2,E 061205  ,"Өгөгдлийн сангийн загварчлал, удирдлага",Database design and administration,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
8fea1c662786119d8086e9381fcad3e7,E 061204  ,Өгөгдлийн ухаан,Data science,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
30d9e17a724f6eb6e4038700a65dfe13,E 068801  ,Компьютер-хэл шинжлэл,Natural language processing,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
bad0f77e5a828bc4358bca3600c9337e,D 061301  ,Компьютерын ухаан,Computer science,Бакалавр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
b5854f1179f6c22e626b5a16c9b79cbf,F 061301  ,Компьютерын ухаан,Computer science,Доктор,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
3e7e721d045cda2300825e1cf298c989,E 061301  ,Компьютерын ухаан,Computer science,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
eb688d85d941092f6d4e580853ffcaaf,D 061203,Мультимедиа технологи,Multimedia technology,Бакалавр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2021
74ed6db98115df20ccfe7f66859afd46,D 061303,Мэдээллийн систем,Information systems,Бакалавр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2015
bd825a4165199a6e66c4d2d7d7e3e43f,E 061303  ,Мэдээллийн систем,Information systems,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
3bcd5a4863dce4ef707d85e910ce6fb1,D 061304,Мэдээллийн технологи,Information technology,Бакалавр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2015
03fc2cf7f8d19a5dc610ba04c68b231e,F 061304  ,Мэдээллийн технологи,Information technology,Доктор,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
77d421ac94dc3788d884b0201c10ac86,E 061304  ,Мэдээллийн технологи,Information technology,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
b4d29bc0f8f7c692274f6ce36179768d,D 061302  ,Программ хангамж,Software Engineering,Бакалавр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
5dff4b804dd825ea754e8d0c55b7af4a,F 061302  ,Программ хангамж,Software engineering,Доктор,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
f8679e4818c5e691e9aa3956d655cf5b,E 061302  ,Программ хангамж,Software engineering,Магистр,71c9fc47d49e39f870df6cd4b4114ede,"Мэдээлэл, компьютерийн ухааны тэнхим",2023
02e3be38372039a02152ec1481b6b950,D 054201,Статистик,Statistics,Бакалавр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2015
827f521e03c151d405964366b960bf84,E 054201  ,Статистик,Statistics,Магистр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2023
d92cabd42ec7d1127f65df5e225d1c6a,E 054201  ,Статистик,Statistics,Магистр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2023
c8d1db162dc9048722018fed3289c61d,D 054102,Хэрэглээний математик,Applied mathematics,Бакалавр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2015
4e4f71ed76a8101f4aec864d01f64720,F 054102  ,Хэрэглээний математик,Applied mathematics,Доктор,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2023
d96adaa757e64181611bd4f92c5dda08,E 054102  ,Хэрэглээний математик,Applied mathematics,Магистр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2023
281b5efa92c034f427a73a6fa652f0a3,E 058803  ,Эрсдэлийн шинжлэл,Risk analysis,Магистр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2023
cc827e79182c87132da77f60b9d58d68,E 058803  ,Эрсдэлийн шинжлэл,Risk analysis,Магистр,7d76c006ef6876cdf0dc35b01de8ad69,Хэрэглээний математикийн тэнхим,2023
bff4d7ef5c1dbba31096a2b31ab38103,D 061201  ,Компьютерын сүлжээ,Computer networking,Бакалавр,294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",2023
0dd4c73e3836a1e71d90f8683fdcc274,E 061201  ,Компьютерын сүлжээ,Computer networks,Магистр,294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",2023
03a52b584be44bbd9286de8a0d224b5e,D 071406  ,Холбооны технологи,Telecommunications technology,Бакалавр,294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",2023
0fba5e894dbc0361fe7caef066387a3e,D 071401  ,Электроникийн инженерчлэл,Electronics engineering,Бакалавр,294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",2023
2af90b305e57ad0df3cac4e2b0a63db7,F 071401  ,Электроникийн инженерчлэл,Electronics engineering,Доктор,294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",2023
9d66e888cf31b96f78802713ac547b03,E 071401  ,Электроникийн инженерчлэл,Electronics engineering,Магистр,294b0f913abe2cabdb7713934cc4f00d,"Электроник, холбооны инженерчлэлийн тэнхим",2023
8b8bd1944abde102906dafeddb462de8,D 041305  ,Нийтийн удирдлага,Public administration,Бакалавр,1f5b333025c2de2f2bb07e32d72c99d7,Нийтийн удирдлагын тэнхим,2023
37f3716c918d0f6022b592beac05e3e5,F 041305  ,Нийтийн удирдлага,Public administration,Доктор,1f5b333025c2de2f2bb07e32d72c99d7,Нийтийн удирдлагын тэнхим,2023
2048cf58fd77dfc22888911f920c1e2b,E 041305,Нийтийн удирдлага,Public Administration,Магистр,1f5b333025c2de2f2bb07e32d72c99d7,Нийтийн удирдлагын тэнхим,2022
171df111b6d8506d20e5256f2e3ee4b8,E 041305,Нийтийн удирдлага,Public Administration,Магистр,1f5b333025c2de2f2bb07e32d72c99d7,Нийтийн удирдлагын тэнхим,2022
8caca7145c096cae529bdf717386dc4e,E 02220402,Бүс нутаг судлал,Regional studies ,Магистр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2015
3ad215ea52d6d617ccc07afc61d81c84,E 02220402,Бүс нутаг судлал,Regional studies ,Магистр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2015
8d85587d6382b97aaa6d6c294acfbf9b,D 031202,Олон улсын харилцаа,International Relations,Бакалавр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2017
d162773b0fec48f8ce4a757cb1bb2575,F 031202  ,Олон улсын харилцаа,International Relations,Доктор,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2023
df091bc115cca734b7289e398f2a6533,E 031202  ,Олон улсын харилцаа,International Relations,Магистр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2023
a9b2b8d8423f925827329e7e95faf3cf,E 031202  ,Олон улсын харилцаа,International Relations,Магистр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2023
bc95e9a735339b354a39616d5a788738,E 031202  ,Олон улсын харилцаа (Тайван 1+1),International Relations,Магистр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2023
fa4a04a2afae7e04c0c4c9ae17b71c94,E 038801  ,Олон улсын эдийн засгийн харилцаа,International Economic Relations,Магистр,c14959c12a08735b114272e227117457,Олон улсын харилцааны тэнхим,2023
1bee690cbbbf267d0771ca8eb679fb3f,,ОУХНУС-ийн ерөнхий суурь хөтөлбөр,General education course,Бакалавр,022125afe64fac219b14ff90aceb8e41,"Улс төр судлал, олон улсын харилцаа, нийтийн удирдлагын сургууль",2014
92f46cb94f2bcd7986a9f3fc6f68906d,Е 04130302,Төрийн захиргааны менежмент,Public аdministration management,Магистр,022125afe64fac219b14ff90aceb8e41,"Улс төр судлал, олон улсын харилцаа, нийтийн удирдлагын сургууль",2022
36d620605b4e7559ca075b8c8a5e2196,D 041303  ,Төрийн удирдлага ,Public adminiastration,Бакалавр,022125afe64fac219b14ff90aceb8e41,"Улс төр судлал, олон улсын харилцаа, нийтийн удирдлагын сургууль",2022
eb8f1fff473dad02daf00f34dbf651c7,-,Хичээл солилцооны хөтөлбөр,-,Доктор,022125afe64fac219b14ff90aceb8e41,"Улс төр судлал, олон улсын харилцаа, нийтийн удирдлагын сургууль",2021
c8c7531695103dfdae90d246235fe167,D 031201,Улс төр судлал,Political sciences,Бакалавр,ee659bbc1c34466a4099ce7518fbee73,Улс төр судлалын тэнхим,2014
30a735b20af61c5e9e60698001f54614,F 031201  ,Улс төр судлал,Political sciences  ,Доктор,ee659bbc1c34466a4099ce7518fbee73,Улс төр судлалын тэнхим,2023
d2607c9ce2854d63aef5172ce32ac2b8,F 03120101,Улс төр судлал,Political Sciences,Доктор,ee659bbc1c34466a4099ce7518fbee73,Улс төр судлалын тэнхим,2014
cd0dc236154e296e539db39abe00ac6c,E 031201  ,Улс төр судлал,Political sciences  ,Магистр,ee659bbc1c34466a4099ce7518fbee73,Улс төр судлалын тэнхим,2023
1ae98e23bc0ff0b22a5b7a2578299364,E031201   ,Улс төр судлал,Political sciences  ,Магистр,ee659bbc1c34466a4099ce7518fbee73,Улс төр судлалын тэнхим,2023
2ec408e5d60f38302099c275c0d91507,E 038802  ,Улс төрийн мэдээлэл харилцаа,Political communication ,Магистр,ee659bbc1c34466a4099ce7518fbee73,Улс төр судлалын тэнхим,2023
da16888c2157b2aa64d9cbaf5f7112c4,D 041301,Бизнесийн удирдлага,Business administration,Бакалавр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2022
34829b90d80174fb9098f1c5e3b69b29,E 041301  ,Бизнесийн удирдлага,Business administration,Магистр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2023
e1d3735b720f4a9e45b8f86186008e89,E 041301  ,Бизнесийн удирдлага,Business administration,Магистр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2023
0d7b24a6554cd7888c38f1855b0aeca7,D 041101,Нягтлан бодох бүртгэл,Accounting,Бакалавр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2022
de44ac2a90a387bacfc3ea89fa2284f2,D 041101  ,Нягтлан бодох бүртгэл,Accounting,Бакалавр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2023
8b0379aa0385775f44964c24808a2549,D 041201,Санхүү,Finance,Бакалавр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2022
619840089db1f749a8f429b9993a1d45,D 042101  ,Эрх зүй,Law,Бакалавр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2022
81aeb52063bce2cb20ee99422cce9de1,D 042101,Эрх зүй,Law,Бакалавр,e0f326bca222287a6b5d90daa4ee14c4,"Бизнес, эрх зүйн тэнхим",2022
fa2e509f881a68abf36682da79a40365,D 011301,"Багш, бага ангийн боловсрол",Teacher training - Elementary education,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
104e2af68521aa8dc3cea1558f5377c2,D 011301,"Багш, бага боловсрол",Teacher training - Elementary education,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
ea5c2a78fb170edf2f8214b5503f93a1,D 011437,"Багш, биеийн тамирын боловсрол",Teacher training - Physical education,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
73026ced7e67d4f0cd620dd9a1945765,D 011410,"Багш, биеийн тамирын боловсрол",Teacher training - Physical education,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
17c8c70fc1dfcded14f9265086c2b591,D 011422  ,"Багш, дизайн зураг зүйн боловсрол",Teacher training - Design and Arts,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
1babee5022e083c770716172a9af5e49,D 011420  ,"Багш, дизайн технологийн боловсрол",Teacher training - Design and Technology,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
9f62b5b7b2448c09b0711b098c2f47e2,D 011419,"Багш, дүрслэх урлагийн боловсрол",Teacher training - Art,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
2239f2e6e49abacd22a866fdbc641b3d,D 011201  ,"Багш, сургуулийн өмнөх боловсрол",Teacher training - Pre-school education,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
4ef0c830c7de64511b09ef3f03760c79,D 011201  ,"Багш, сургуулийн өмнөх насны боловсрол",Teacher training - Pre-school education,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
551cd16b94ff96675a41062534e9db50,D 011404  ,"Багш, урлагийн боловсрол (Дүрслэх урлаг, дизайн)",Teacher training - Art (Fine art and design),Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
5d4e4a9f495d62f9e2e7002e2216a97a,D 011404  ,"Багш, урлагийн боловсрол (Дүрслэх урлаг, дизайн) Хөрвөх",Teacher training - Art (),Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
bf0aa2e00c55722c7975bb0d3aac4f5c,D 011404,"Багш, урлагийн боловсрол (Дуу хөгжим)",Teacher training - Art (Music),Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
7b5eb8178c04505c5db8a6cd791e6a76,D 011424,"Багш, хөгжмийн боловсрол",Teacher training - Music,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
a6efb54290fee496e0feed42177cfffb,F 011101  ,Боловсрол судлал,Education study,Доктор,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2023
4c16aed80fbbbda39e07adfac2ab59f6,E 011101  ,Боловсрол судлал,Education study,Магистр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2023
8535a59d32c66c3b86c6d1a6b25d7f96,E 011101  ,Боловсрол судлал,Education study,Магистр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2023
22cfd02068062b34beca9f28936c0855,Е 01110101,Боловсрол судлал,Education study,Магистр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
72ded7ce239016a7017ade68a1544818,Е 01110101,Боловсрол судлал,Education study,Магистр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
5a844ec135bac22da37be0989d1d42b8,D 092301,Нийгмийн ажил,Social work,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
35db663ce2f2e752ad471f58a59c9b7f,D 031301,Сэтгэл судлал,Psychology,Бакалавр,5f9a6b08db5f9e353ba1950103ce86bf,Боловсрол судлалын тэнхим,2022
b6dba7bdd7db1622fb84deeeb5541819,D 011409,"Багш, гадаад хэлний боловсрол (Англи)",Teacher training - English,Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
9f2622f30bb635e51309bd1b813dd070,D 011435,"Багш, гадаад хэлний боловсрол (Англи)",Teacher training - English,Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
1e82e3e1980f6e2a6b1da6fac102177f,D 011435,"Багш, гадаад хэлний боловсрол (Орос)",Teacher training - Russian,Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
6de39eb8bea0e80dd11ba1f2e901b10c,D 011409,"Багш, гадаад хэлний боловсрол (Орос-Англи хэл)",Teacher training - Russian-English,Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
fd4f438142472ccde1850ff1667ee128,E 023203  ,"Гадаад хэл, шинжлэл","Foreign language, linguistics",Магистр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2023
2a925e787f551e9706e4936fd8ecc3df,E 023203  ,"Гадаад хэл, шинжлэл","Foreign language, linguistics",Магистр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2023
b2bcdc68263a70199680beee3dd99e9c,E 02320202,"Гадаад хэл, шинжлэл","Foreign language, linguistics",Магистр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
ca93a9c2dba9954dd32908cc0f997a0f,E 02320202,"Гадаад хэл, шинжлэл","Foreign language, linguistics",Магистр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
